id,object_name,chain,object_type,address,number,number_original,object_type_short,street,street_length
68286,Barrister,False,кафе,"город Москва, улица Рождественка, дом 5/7, строение 2",88.0,88,кафе,улица Рождественка,18
215548,ХАКI-МУН,False,предприятие быстрого обслуживания,"город Москва, улица Обручева, дом 11",8.0,8,фастфуд,улица Обручева,14
207690,СТОЛОВАЯ,False,столовая,"город Москва, улица Вавилова, дом 5, корпус 3",48.0,48,столовая,улица Вавилова,14
215102,Ресторан ( закрытая),False,ресторан,"город Москва, Донская улица, дом 1",92.0,92,ресторан,Донская улица,13
214623,Кантина (закрытое),False,столовая,"город Москва, улица Большая Якиманка, дом 24",52.0,52,столовая,улица Большая Якиманка,22
20684,СТОРМ-Д,False,ресторан,"город Москва, улица Косыгина, дом 15",96.0,96,ресторан,улица Косыгина,14
25676,ЛАРГУС-М,False,ресторан,"город Москва, улица Косыгина, дом 15",70.0,70,ресторан,улица Косыгина,14
27023,АЭЛИТА,False,ресторан,"город Москва, улица Косыгина, дом 15",40.0,40,ресторан,улица Косыгина,14
26892,МОЙЧОЙС,False,ресторан,"город Москва, улица Косыгина, дом 15",92.0,92,ресторан,улица Косыгина,14
27044,КОЛТРЕЙН,False,ресторан,"город Москва, улица Косыгина, дом 15",68.0,68,ресторан,улица Косыгина,14
27045,ЯСОН,False,ресторан,"город Москва, улица Косыгина, дом 15",86.0,86,ресторан,улица Косыгина,14
27057,ЯСОН,False,кафе,"город Москва, улица Косыгина, дом 15",84.0,84,кафе,улица Косыгина,14
205129,Сладости и радости,False,кафе,"город Москва, проспект Вернадского, дом 29",5.0,5,кафе,проспект Вернадского,20
219327,Шаурма,False,предприятие быстрого обслуживания,"город Москва, Ленинский проспект, дом 2",12.0,12,фастфуд,Ленинский проспект,18
223338,Культ кальянная,False,кафе,"город Москва, Валовая улица, дом 30",20.0,20,кафе,Валовая улица,13
212400,Пекарня,False,предприятие быстрого обслуживания,"город Москва, Азовская улица, дом 18",2.0,2,фастфуд,Азовская улица,14
217280,Инферно Лаунка,False,кафе,"город Москва, улица Винокурова, дом 22",33.0,33,кафе,улица Винокурова,16
213594,Столовая,False,столовая,"город Москва, Тушинская улица, дом 8",30.0,30,столовая,Тушинская улица,15
212350,Шаурма,False,предприятие быстрого обслуживания,"город Москва, Широкая улица, дом 31",20.0,0,фастфуд,Широкая улица,13
212251,Карнавал,False,кафе,"город Москва, Широкая улица, дом 31",15.0,15,кафе,Широкая улица,13
214697,Кафе,False,предприятие быстрого обслуживания,"город Москва, Октябрьская улица, дом 70",4.0,4,фастфуд,Октябрьская улица,17
207509,Кофейня cofix,False,кафе,"город Москва, улица Сущёвский Вал, дом 59",15.0,15,кафе,улица Сущёвский Вал,19
206881,Кальянная,False,кафе,"город Москва, Алтайская улица, дом 19, строение 1А",30.0,30,кафе,Алтайская улица,15
207008,Шаурма,False,закусочная,"город Москва, Алтайская улица, дом 19, строение 1А",10.0,0,закусочная,Алтайская улица,15
220800,Кулинария «Городская еда»,False,кафе,"город Москва, улица 1905 Года, дом 7, строение 1",24.0,24,кафе,улица 1905 Года,15
223093,СТОЛОВАЯ,False,столовая,"город Москва, улица Мнёвники, дом 1, строение 6",45.0,45,столовая,улица Мнёвники,14
221782,Кухня Полли,False,ресторан,"город Москва, улица Маршала Катукова, дом 20",55.0,55,ресторан,улица Маршала Катукова,22
222726,Бодрум,False,ресторан,"город Москва, улица Маршала Катукова, дом 6",48.0,48,ресторан,улица Маршала Катукова,22
164495,Бар-ресторан «Brothers»,False,бар,"город Москва, Малая Бронная улица, дом 2, строение 1",90.0,90,бар,Малая Бронная улица,19
207434,Бар «Гидра»,False,бар,"город Москва, Никитский бульвар, дом 11/12, строение 1",35.0,35,бар,Никитский бульвар,17
22128,Белорусская хата,False,кафе,"город Москва, улица Покровка, дом 9, строение 1",80.0,80,кафе,улица Покровка,14
206461,Гастролавка Бородинского,False,кафе,"город Москва, Бакунинская улица, дом 70, строение 1",18.0,18,кафе,Бакунинская улица,17
